date,time,vehicle_id,Route,RFID,Serial,Street,Number,Affix,Unit,Zip,City,Latitude,Longitude,Exception,weight,weightLoad,datetime,unixtime
2020-10-30,01:35:37,XE-5630M,Trade -1100L,E200001C420E01742650916F,,,,,,,,1.33606583,103.7686498,,,18220.0,2020-10-30 01:35:37,1604021737.0
2020-10-30,01:35:56,XE-5630M,Trade -1100L,E200001C420E02422430D9D9,,,,,,,,1.33604783,103.76874709999998,,,18260.0,2020-10-30 01:35:56,1604021756.0
2020-10-30,01:36:22,XE-5630M,Trade -1100L,E200001C260400640880200C,,ENG KONG TERRACE,35,,FLIPSIDE ,599008.0,Singapure,1.33608017,103.7688598,,,18270.0,2020-10-30 01:36:22,1604021782.0
2020-10-30,01:36:37,XE-5630M,Trade -1100L,E200001C260502452070DF5A,,ENG KONG TERRACE,37,,,599010.0,Singapure,1.33607433,103.76886850000001,,,18280.0,2020-10-30 01:36:37,1604021797.0
2020-10-30,01:36:57,XE-5630M,Trade -1100L,E200001C420E02351950D87D,,,,,,,,1.33608,103.7689918,,,18310.0,2020-10-30 01:36:57,1604021817.0
2020-10-30,01:37:22,XE-5630M,Trade -1100L,E200001C420E0157267087DE,,,,,,,,1.33608033,103.76898800000001,,,18310.0,2020-10-30 01:37:22,1604021842.0
2020-10-30,01:39:30,XE-5630M,Trade -1100L,E2000019950100941140AAE9,,UPPER TOH TUCK TERRACE,2,,,596455.0,Singapur,1.33730783,103.768754,,,18340.0,2020-10-30 01:39:30,1604021970.0
2020-10-30,01:40:05,XE-5630M,Trade -1100L,E200001C260F007505202FB5,,LORONG KISMIS,49,,,598023.0,Singapur,1.33750967,103.7692775,,,18380.0,2020-10-30 01:40:05,1604022005.0
2020-10-30,01:43:11,XE-5630M,Trade -1100L,E2000019950100501170A417,,ENG KONG LANE,3,,,599197.0,Singapur,1.336317,103.7706406,,,18470.0,2020-10-30 01:43:11,1604022191.0
2020-10-30,01:44:55,XE-5630M,Trade -1100L,E200001C2611018014709C02,,ENG KONG TERRACE,80,,,599034.0,Singapur,1.33680367,103.7705275,,,18510.0,2020-10-30 01:44:55,1604022295.0
2020-10-30,01:46:49,XE-5630M,Trade -1100L,E2000019951002060810CA7E,,ENG KONG TERRACE,68,,,599022.0,Singapur,1.33674567,103.76994429999999,,,18510.0,2020-10-30 01:46:49,1604022409.0
2020-10-30,01:47:03,XE-5630M,Trade -1100L,E200001C2611011225304C00,,ENG KONG TERRACE,65,,,599019.0,Singapur,1.336709,103.76982530000001,,,18530.0,2020-10-30 01:47:03,1604022423.0
2020-10-30,01:47:54,XE-5630M,Trade -1100L,E200001C260501912210A9C3,,Eng Kong Crescent,33,2,ENG KONG ,599426.0,Singapure,1.33662483,103.7694671,,,18550.0,2020-10-30 01:47:54,1604022474.0
2020-10-30,01:48:08,XE-5630M,Trade -1100L,E200001C2604004922201650,,Eng Kong Crescent,33,1,ENG KONG ,599426.0,Singapure,1.33660967,103.7694628,,,18590.0,2020-10-30 01:48:08,1604022488.0
2020-10-30,01:48:34,XE-5630M,Trade -1100L,E2000019950100461170A415,,ENG KONG TERRACE,53,,,599044.0,Singapur,1.336575,103.769323,,,18720.0,2020-10-30 01:48:34,1604022514.0
2020-10-30,01:49:24,XE-5630M,Trade -1100L,E200001C2604002611000855,,,,,,,,1.33657633,103.76877259999999,,,18690.0,2020-10-30 01:49:24,1604022564.0
2020-10-30,01:50:14,XE-5630M,Trade -1100L,E20000199504014823602665,,,,,,,,1.33661517,103.7686353,,,18790.0,2020-10-30 01:50:14,1604022614.0
2020-10-30,01:50:40,XE-5630M,Trade -1100L,E200001C2604003708500E3E,,,,,,,,1.33659217,103.7684818,,,18770.0,2020-10-30 01:50:40,1604022640.0
2020-10-30,01:50:52,XE-5630M,Trade -1100L,E200001C420E010617704D2D,,,,,,,,1.33660233,103.76845959999999,,,18780.0,2020-10-30 01:50:52,1604022652.0
2020-10-30,01:51:32,XE-5630M,Trade -1100L,E200001C420E0164268088A2,,,,,,,,1.33659983,103.768357,,,18780.0,2020-10-30 01:51:32,1604022692.0
2020-10-30,01:52:25,XE-5630M,Trade -1100L,E200001C261102851510F712,,,,,,,,1.33655467,103.768235,,,18800.0,2020-10-30 01:52:25,1604022745.0
2020-10-30,01:53:15,XE-5630M,Trade -1100L,E200001C260900372310107A,,JURONG WEST STREET 61,638,,Indirect Trade ,640638.0,Singapure,1.3365559999999999,103.76804709999999,,,18850.0,2020-10-30 01:53:15,1604022795.0
2020-10-30,01:56:53,XE-5630M,Trade -1100L,E200001C26110066163025ED,,,,,,,,1.33789317,103.77033349999999,,,18970.0,2020-10-30 01:56:53,1604023013.0
2020-10-30,01:57:23,XE-5630M,Trade -1100L,E200001C2605016221608971,,Toh Yi Road,1,,Kismis Court / ,596484.0,Singapure,1.33791783,103.7703498,,,19040.0,2020-10-30 01:57:23,1604023043.0
2020-10-30,01:58:38,XE-5630M,Trade -1100L,E2000019950C01491190A4D9,,LORONG KISMIS,4,,,598000.0,Singapur,1.33869233,103.77158109999999,,,19070.0,2020-10-30 01:58:38,1604023118.0
2020-10-30,02:08:03,XE-5630M,Trade -1100L,E28011057000020F9BDD2A62,,BUKIT BATOK STREET 21,230A,,,651230.0,Singapur,1.34735183,103.755662,,,19090.0,2020-10-30 02:08:03,1604023683.0
2020-10-30,02:13:11,XE-5630M,Trade -1100L,E28011057000020F9BDE61CB,,BUKIT BATOK STREET 21,293B,,,652293.0,Singapur,1.34596733,103.75454429999999,,,19500.0,2020-10-30 02:13:11,1604023991.0
2020-10-30,02:17:29,XE-5630M,Trade -1100L,E28011057000020F9BDD4212,,BUKIT BATOK STREET 21,293A,,,651293.0,Singapur,1.34585583,103.7545446,,,19760.0,2020-10-30 02:17:29,1604024249.0
2020-10-30,02:23:02,XE-5630M,Trade -1100L,E28011057000020F9BDF8392,,BUKIT BATOK STREET 21,293D,,,654293.0,Singapur,1.34514483,103.7551965,,,20150.0,2020-10-30 02:23:02,1604024582.0
2020-10-30,02:27:47,XE-5630M,Trade -1100L,E28011057000020F9BDD1895,,BUKIT BATOK STREET 21,293C,,,653293.0,Singapur,1.34529867,103.7551281,,,20580.0,2020-10-30 02:27:47,1604024867.0
2020-10-30,02:32:15,XE-5630M,Trade -1100L,E200001C2609013926107639,,,,,,,,1.34464817,103.7547745,,,20880.0,2020-10-30 02:32:15,1604025135.0
2020-10-30,02:32:27,XE-5630M,Trade -1100L,E200001C26090156200080F2,,,,,,,,1.34474167,103.7546838,,,20860.0,2020-10-30 02:32:27,1604025147.0
2020-10-30,02:34:40,XE-5630M,Trade -1100L,E28011057000020F9BDF4CAE,,BUKIT BATOK EAST AVENUE 6,292A,,,651292.0,Singapur,1.34460217,103.754856,,,21120.0,2020-10-30 02:34:40,1604025280.0
2020-10-30,02:40:20,XE-5630M,Trade -1100L,E28011057000020F9BDED194,,BUKIT BATOK EAST AVENUE 6,292C,,,653292.0,Singapur,1.34502433,103.75372809999999,,,21370.0,2020-10-30 02:40:20,1604025620.0
2020-10-30,02:44:04,XE-5630M,Trade -1100L,E28011057000020F9BDE9CBB,,BUKIT BATOK EAST AVENUE 6,292B,,,652292.0,Singapur,1.34495467,103.7537371,,,21650.0,2020-10-30 02:44:04,1604025844.0
2020-10-30,02:49:26,XE-5630M,Trade -1100L,E2000019950C00731070B119,,BT BATOK EAST AVE 6,90,,MINISTRY ,659762.0,Singapur,1.34471267,103.7567806,,,22140.0,2020-10-30 02:49:26,1604026166.0
2020-10-30,02:50:02,XE-5630M,Trade -1100L,E2000019950C02000980BC7B,,BT BATOK EAST AVE 6,90,,MINISTRY ,659762.0,Singapur,1.34471933,103.7568455,,,22160.0,2020-10-30 02:50:02,1604026202.0
2020-10-30,02:53:50,XE-5630M,Trade -1100L,E2000019950C0124130099C1,,BT BATOK ST 21,18,,BUKIT VIEW ,659634.0,Singapur,1.34654867,103.753889,,,22220.0,2020-10-30 02:53:50,1604026430.0
2020-10-30,02:54:11,XE-5630M,Trade -1100L,E200001C260F0105050047C0,,,,,,,,1.346532,103.75386209999999,,,22380.0,2020-10-30 02:54:11,1604026451.0
2020-10-30,02:55:48,XE-5630M,Trade -1100L,E20000199504023523402AC2,,BT BATOK ST 21,16,,BUKIT VIEW ,659633.0,Singapur,1.34659083,103.75275079999999,,,22520.0,2020-10-30 02:55:48,1604026548.0
2020-10-30,02:59:12,XE-5630M,Trade -1100L,E28011057000020F9BDCFAA3,,BUKIT BATOK STREET 21,210A,,,651210.0,Singapur,1.34563333,103.75119649999999,,,22650.0,2020-10-30 02:59:12,1604026752.0
2020-10-30,03:04:57,XE-5630M,Trade -1100L,E200001C2611014324607607,,BUKIT BATOK STREET 21,8,,TONG TIEN ,659631.0,Singapure,1.34653217,103.7509903,,,23070.0,2020-10-30 03:04:57,1604027097.0
2020-10-30,03:10:24,XE-5630M,Trade -1100L,E200001C2609002719900AC5,,,,,,,,1.3513344999999999,103.7493851,,,23070.0,2020-10-30 03:10:24,1604027424.0
2020-10-30,03:10:47,XE-5630M,Trade -1100L,E28011057000020F9BDEC93E,,BUKIT BATOK CENTRAL,623,,,650623.0,Singapur,1.3510455,103.7493926,,,23230.0,2020-10-30 03:10:47,1604027447.0
2020-10-30,03:13:27,XE-5630M,Trade -1100L,E28011057000020F9BDD4BE4,,BUKIT BATOK CENTRAL,624,,,650624.0,Singapur,1.351316,103.7497135,,,23280.0,2020-10-30 03:13:27,1604027607.0
2020-10-30,03:15:14,XE-5630M,Trade -1100L,E28011057000020F9BDE52AA,,BUKIT BATOK CENTRAL,628,,,650628.0,Singapur,1.3513355,103.7496156,,,23360.0,2020-10-30 03:15:14,1604027714.0
2020-10-30,03:18:11,XE-5630M,Trade -1100L,E28011057000020F9BDD7091,,BUKIT BATOK CENTRAL,626,,,650626.0,Singapur,1.35167767,103.74910229999999,,,23510.0,2020-10-30 03:18:11,1604027891.0
2020-10-30,03:20:06,XE-5630M,Trade -1100L,E28011057000020F9BDD5C42,,BUKIT BATOK CENTRAL,627,,,650627.0,Singapur,1.351543,103.74920350000001,,,23580.0,2020-10-30 03:20:06,1604028006.0
2020-10-30,03:23:30,XE-5630M,Trade -1100L,E200001C260F0173101096B2,,,,,,,,1.3512975,103.74880279999999,,,23670.0,2020-10-30 03:23:30,1604028210.0
2020-10-30,03:24:03,XE-5630M,Trade -1100L,E28011057000020F9BDEED94,,BUKIT BATOK CENTRAL,625,,,650625.0,Singapur,1.35126283,103.7487083,,,23720.0,2020-10-30 03:24:03,1604028243.0
2020-10-30,03:27:37,XE-5630M,Trade -1100L,E28011057000020F9BDD105B,,BUKIT BATOK CENTRAL,621,,,650621.0,Singapur,1.35050917,103.74830779999999,,,23830.0,2020-10-30 03:27:37,1604028457.0
2020-10-30,03:30:03,XE-5630M,Trade -1100L,E28011057000020F9BDD5CAE,,BUKIT BATOK CENTRAL,622,,,650622.0,Singapur,1.3504585,103.7481976,,,24010.0,2020-10-30 03:30:03,1604028603.0
2020-10-30,03:32:52,XE-5630M,Trade -1100L,E200001C2611009124104275,,,,,,,,1.34945533,103.7482235,,,24270.0,2020-10-30 03:32:52,1604028772.0
2020-10-30,03:33:20,XE-5630M,Trade -1100L,E28011057000020F9BDF7394,,BUKIT BATOK CENTRAL,620,,,650620.0,Singapur,1.34932833,103.7482495,,,24330.0,2020-10-30 03:33:20,1604028800.0
2020-10-30,03:40:14,XE-5630M,Trade -1100L,E200001C261100932360425A,,BUKIT BATOK WEST AVENUE 2,91,#4,CLUB CSC ,659206.0,Singapur,1.35189733,103.74972009999999,,,24480.0,2020-10-30 03:40:14,1604029214.0
2020-10-30,03:40:21,XE-5630M,Trade -1100L,E200001C261102642300E6A0,,BUKIT BATOK WEST AVENUE 2,91,#5,CLUB CSC ,659206.0,Singapur,1.35194617,103.749771,,,24500.0,2020-10-30 03:40:21,1604029221.0
2020-10-30,03:40:47,XE-5630M,Trade -1100L,E200001C261102291440D07A,,BUKIT BATOK WEST AVENUE 2,91,#7,CLUB CSC ,659206.0,Singapur,1.35197817,103.7497793,,,24600.0,2020-10-30 03:40:47,1604029247.0
2020-10-30,03:41:24,XE-5630M,Trade -1100L,E200001C2609005623101728,,BUKIT BATOK WEST AVENUE 2,91,#8,CLUB CSC ,659206.0,Singapur,1.35191633,103.749771,,,24760.0,2020-10-30 03:41:24,1604029284.0
2020-10-30,03:48:06,XE-5630M,Trade -1100L,E2000019950C011413409541,,BT BATOK WEST AVE 3,50,,NATIONAL ,659164.0,Singapur,1.35234717,103.74731609999999,,,24740.0,2020-10-30 03:48:06,1604029686.0
2020-10-30,03:48:42,XE-5630M,Trade -1100L,E200001C261102211700C96A,,BT BATOK WEST AVE 3,50,,NATIONAL ,659164.0,Singapur,1.3523319999999999,103.7472885,,,24790.0,2020-10-30 03:48:42,1604029722.0
2020-10-30,03:49:13,XE-5630M,Trade -1100L,E200001C26110177171097D8,,BT BATOK WEST AVE 3,50,,NATIONAL ,659164.0,Singapur,1.35237233,103.7472868,,,24860.0,2020-10-30 03:49:13,1604029753.0
2020-10-30,03:49:31,XE-5630M,Trade -1100L,E200001C260F02100520BF01,,BT BATOK WEST AVE 3,50,,NATIONAL ,659164.0,Singapur,1.35236917,103.74729079999999,,,24890.0,2020-10-30 03:49:31,1604029771.0
2020-10-30,03:53:05,XE-5630M,Trade -1100L,E200001C260F02271010CFD1,,,,,,,,1.34956367,103.7425738,,,24880.0,2020-10-30 03:53:05,1604029985.0
2020-10-30,03:55:04,XE-5630M,Trade -1100L,E2000019950C02021080AFFE,,BT BATOK WEST AVE 3,30,,PRINCESS ,659163.0,Singapur,1.34967167,103.7405431,,,24910.0,2020-10-30 03:55:04,1604030104.0
2020-10-30,03:57:47,XE-5630M,Trade -1100L,E2000019950C00431080AEC6,,BT BATOK WEST AVE 8,50,,BUKIT BATO,658962.0,Singapur,1.34862267,103.73998879999999,,,25070.0,2020-10-30 03:57:47,1604030267.0
2020-10-30,03:58:00,XE-5630M,Trade -1100L,E2000019950C02231050B240,,BT BATOK WEST AVE 8,50,,BUKIT BATO,658962.0,Singapur,1.34862467,103.7400041,,,25100.0,2020-10-30 03:58:00,1604030280.0
2020-10-30,04:00:58,XE-5630M,Trade -1100L,E200001C260E016316808F01,,,,,,,,1.34716517,103.7434113,,,25070.0,2020-10-30 04:00:58,1604030458.0
2020-10-30,04:01:19,XE-5630M,Trade -1100L,E200001C260E02101780BD05,,,,,,,,1.34715133,103.743398,,,25100.0,2020-10-30 04:01:19,1604030479.0
2020-10-30,04:01:33,XE-5630M,Trade -1100L,E200001C260802071890B9F7,,,,,,,,1.34714333,103.7433851,,,25310.0,2020-10-30 04:01:33,1604030493.0
2020-10-30,04:02:12,XE-5630M,Trade -1100L,E200001C260402261800CC91,,,,,,,,1.34714467,103.7433645,,,25570.0,2020-10-30 04:02:12,1604030532.0
2020-10-30,04:13:16,XE-5630M,Trade -1100L,E200001C2605005322601CC6,,CORPORATION RD,500,,THE NATIO,649808.0,Singapur,1.34548883,103.7171515,,,25590.0,2020-10-30 04:13:16,1604031196.0
2020-10-30,04:13:31,XE-5630M,Trade -1100L,E200001C2605012622205DA7,,CORPORATION RD,500,,THE NATIO,649808.0,Singapur,1.34549117,103.71714229999999,,,25600.0,2020-10-30 04:13:31,1604031211.0
2020-10-30,04:13:46,XE-5630M,Trade -1100L,E200001C2604003815600C93,,CORPORATION RD,500,,THE NATIO,649808.0,Singapur,1.34551017,103.71714659999999,,,25680.0,2020-10-30 04:13:46,1604031226.0
2020-10-30,05:14:15,XE-5630M,Trade -1100L,E2000019950C00981070B151,,BT BATOK WEST AVE 8,60,,MILLENNIA ,658965.0,Singapur,1.34982067,103.74159509999998,,,14130.0,2020-10-30 05:14:15,1604034855.0
2020-10-30,05:14:35,XE-5630M,Trade -1100L,E2000019950C00911090ACFF,,BT BATOK WEST AVE 8,60,,MILLENNIA ,658965.0,Singapur,1.3498395,103.7415803,,,14220.0,2020-10-30 05:14:35,1604034875.0
2020-10-30,05:16:30,XE-5630M,Trade -1100L,E200001C260F006809202706,,,,,,,,1.35101917,103.74311379999999,,,14270.0,2020-10-30 05:16:30,1604034990.0
2020-10-30,05:16:33,XE-5630M,Trade -1100L,E200001C26110141241075EA,,,,,,,,1.3510205,103.7431165,,,14270.0,2020-10-30 05:16:33,1604034993.0
2020-10-30,05:21:06,XE-5630M,Trade -1100L,E200001C260F007710803096,,,,,,,,1.34627033,103.7457396,,,14390.0,2020-10-30 05:21:06,1604035266.0
2020-10-30,05:21:23,XE-5630M,Trade -1100L,E28011057000020EEE2D39E4,,,,,,,,1.34607717,103.7459093,,,14430.0,2020-10-30 05:21:23,1604035283.0
2020-10-30,05:24:23,XE-5630M,Trade -1100L,E28011057000020F9BDF9514,,BUKIT BATOK WEST AVENUE 6,193,,,650193.0,Singapur,1.346072,103.7445465,,,14600.0,2020-10-30 05:24:23,1604035463.0
2020-10-30,05:26:44,XE-5630M,Trade -1100L,E28011057000020F9BDDE812,,BUKIT BATOK WEST AVENUE 6,192,,,650192.0,Singapur,1.34566683,103.7444708,,,14800.0,2020-10-30 05:26:44,1604035604.0
2020-10-30,05:29:32,XE-5630M,Trade -1100L,E28011057000020F9BDD0C46,,BUKIT BATOK WEST AVENUE 6,191,,,650191.0,Singapur,1.3454959999999998,103.74508349999999,,,15040.0,2020-10-30 05:29:32,1604035772.0
2020-10-30,05:32:17,XE-5630M,Trade -1100L,E28011057000020F9BDD999E,,BUKIT BATOK WEST AVENUE 6,194B,,,652194.0,Singapur,1.34518567,103.7448156,,,15220.0,2020-10-30 05:32:17,1604035937.0
2020-10-30,05:41:05,XE-5630M,Trade -1100L,E28011057000020F9BDCF3AD,,BUKIT BATOK WEST AVENUE 6,190,,,650190.0,Singapur,1.34529183,103.7454133,,,16240.0,2020-10-30 05:41:05,1604036465.0
2020-10-30,05:43:52,XE-5630M,Trade -1100L,E28011057000020F9BDE40B5,,BUKIT BATOK WEST AVENUE 6,189,,,650189.0,Singapur,1.34546483,103.7463305,,,16280.0,2020-10-30 05:43:52,1604036632.0
2020-10-30,05:56:09,XE-5630M,Trade -1100L,E200001C260502102620BBB5,,,,,,,,1.35246317,103.70771529999999,,,16400.0,2020-10-30 05:56:09,1604037369.0
2020-10-30,05:56:23,XE-5630M,Trade -1100L,E200001C260402761180F26E,,,,,,,,1.35249633,103.7077025,,,16450.0,2020-10-30 05:56:23,1604037383.0
2020-10-30,06:00:39,XE-5630M,Trade -1100L,E2000019950C00641070B104,,JURONG WEST ST 26,22,,SINGAPORE ,648126.0,Singapur,1.3484345,103.7053233,,,16540.0,2020-10-30 06:00:39,1604037639.0
2020-10-30,06:03:54,XE-5630M,Trade -1100L,393332380000000000000404,,Jurong West Street 24,272,C,Colex Sidelo,643272.0,Singapure,1.35092267,103.70476359999999,,,16570.0,2020-10-30 06:03:54,1604037834.0
2020-10-30,06:04:59,XE-5630M,Trade -1100L,E28011057000020F9BDDD06A,,JURONG WEST STREET 24,272C,,,643272.0,Singapur,1.3506115,103.70479959999999,,,16660.0,2020-10-30 06:04:59,1604037899.0
2020-10-30,06:06:35,XE-5630M,Trade -1100L,E28011057000020F9BDEF46B,,JURONG WEST STREET 24,272B,,,642272.0,Singapur,1.35083383,103.70482,,,16790.0,2020-10-30 06:06:35,1604037995.0
2020-10-30,06:10:02,XE-5630M,Trade -1100L,E28011057000020F9BDE0324,,JURONG WEST STREET 24,272D,,,644272.0,Singapur,1.35182983,103.70414009999999,,,17000.0,2020-10-30 06:10:02,1604038202.0
2020-10-30,06:12:56,XE-5630M,Trade -1100L,E28011057000020F9BDE0BCC,,JURONG WEST STREET 24,271A,,,641271.0,Singapur,1.35124317,103.70407709999999,,,17230.0,2020-10-30 06:12:56,1604038376.0
2020-10-30,06:14:59,XE-5630M,Trade -1100L,393332340000000000000401,,Jurong West Street 24,271,B,Colex Sidelo,642271.0,Singapure,1.35048433,103.70433100000001,,,17280.0,2020-10-30 06:14:59,1604038499.0
2020-10-30,06:15:41,XE-5630M,Trade -1100L,E28011057000020F9BDD0499,,JURONG WEST STREET 64,683C,,,643683.0,Singapur,1.350278,103.7046836,,,17350.0,2020-10-30 06:15:41,1604038541.0
2020-10-30,06:18:27,XE-5630M,Trade -1100L,E28011057000020F9BDE3DD4,,JURONG WEST STREET 24,271C,,,643271.0,Singapur,1.3502285,103.7048195,,,17520.0,2020-10-30 06:18:27,1604038707.0
2020-10-30,06:20:50,XE-5630M,Trade -1100L,393332320000000000000400,,Jurong West Street 24,271,C,Colex Sidelo,643271.0,Singapure,1.3500785,103.7046495,,,17670.0,2020-10-30 06:20:50,1604038850.0
2020-10-30,06:20:55,XE-5630M,Trade -1100L,E28011057000020F9BDDD491,,,,,,,,1.3501215,103.70469150000001,,,17670.0,2020-10-30 06:20:55,1604038855.0
2020-10-30,06:23:32,XE-5630M,Trade -1100L,E28011057000020F9BDE3855,,JURONG WEST STREET 24,272A,,,641272.0,Singapur,1.350174,103.70520929999999,,,17810.0,2020-10-30 06:23:32,1604039012.0
2020-10-30,06:27:52,XE-5630M,Trade -1100L,393331390000000000000395,,Jurong West Avenue 3,274,D,Colex Sidelo,644274.0,Singapure,1.35207083,103.704702,,,17840.0,2020-10-30 06:27:52,1604039272.0
2020-10-30,06:28:33,XE-5630M,Trade -1100L,E28011057000020F9BDCF19B,,JURONG WEST AVENUE 3,274D,,,644274.0,Singapur,1.352157,103.704699,,,17980.0,2020-10-30 06:28:33,1604039313.0
2020-10-30,06:31:09,XE-5630M,Trade -1100L,E28011057000020F9BDE2D25,,JURONG WEST AVENUE 3,276B,,,642276.0,Singapur,1.35266017,103.7047588,,,18190.0,2020-10-30 06:31:09,1604039469.0
2020-10-30,06:33:39,XE-5630M,Trade -1100L,E28011057000020F9BDEC256,,JURONG WEST STREET 25,276C,,,643276.0,Singapur,1.3531165,103.7047616,,,18420.0,2020-10-30 06:33:39,1604039619.0
2020-10-30,06:36:13,XE-5630M,Trade -1100L,393331360000000000000394,,Jurong West Street 25,276,D,Colex Sidelo,644276.0,Singapure,1.35387383,103.7042841,,,18470.0,2020-10-30 06:36:13,1604039773.0
2020-10-30,06:37:35,XE-5630M,Trade -1100L,E28011057000020F9BDF5034,,JURONG WEST STREET 25,276D,,,644276.0,Singapur,1.35381783,103.704396,,,18730.0,2020-10-30 06:37:35,1604039855.0
2020-10-30,06:42:06,XE-5630M,Trade -1100L,E28011057000020F9BDDBCEA,,JURONG WEST STREET 25,274C,,,643274.0,Singapur,1.3529605,103.7041578,,,19090.0,2020-10-30 06:42:06,1604040126.0
2020-10-30,06:42:43,XE-5630M,Trade -1100L,393332300000000000000398,,Jurong West Street 25,274,C,Colex Sidelo,643274.0,Singapure,1.35298433,103.7041333,,,19060.0,2020-10-30 06:42:43,1604040163.0
2020-10-30,06:43:57,XE-5630M,Trade -1100L,E28011057000020F9BDD2431,,,,,,,,1.35340583,103.7037101,,,19110.0,2020-10-30 06:43:57,1604040237.0
2020-10-30,06:47:02,XE-5630M,Trade -1100L,E200001C260402132610C312,,JURONG WEST ST 25,276,#01-01,276 CAFE ,640276.0,Singapur,1.35346567,103.703237,,,19290.0,2020-10-30 06:47:02,1604040422.0
2020-10-30,06:47:27,XE-5630M,Trade -1100L,E200001C2605017421409237,,JURONG WEST ST 25,276,#01-01,276 CAFE ,640276.0,Singapur,1.3534885,103.7030931,,,19460.0,2020-10-30 06:47:27,1604040447.0
2020-10-30,06:49:02,XE-5630M,Trade -1100L,E2000019950400792510198A,,JURONG WEST ST 25,11,,MINISTRY ,648350.0,Singapur,1.35382317,103.70275009999999,,,19580.0,2020-10-30 06:49:02,1604040542.0
2020-10-30,06:49:28,XE-5630M,Trade -1100L,E20000199504014623402A0A,,JURONG WEST ST 25,11,,MINISTRY ,648350.0,Singapur,1.35390083,103.7026718,,,19680.0,2020-10-30 06:49:28,1604040568.0
2020-10-30,06:50:00,XE-5630M,Trade -1100L,E2000019950C01911030B643,,JURONG WEST ST 25,11,,MINISTRY ,648350.0,Singapur,1.35394067,103.7026746,,,19860.0,2020-10-30 06:50:00,1604040600.0
2020-10-30,06:51:10,XE-5630M,Trade -1100L,E28011057000020F9BDDC8AE,,JURONG WEST STREET 25,275D,,,644275.0,Singapur,1.35374083,103.7026735,,,19840.0,2020-10-30 06:51:10,1604040670.0
2020-10-30,06:53:10,XE-5630M,Trade -1100L,393331330000000000000391,,Jurong West Street 25,275,C,Colex Sidelo,643275.0,Singapure,1.35351583,103.7024608,,,20010.0,2020-10-30 06:53:10,1604040790.0
2020-10-30,06:53:50,XE-5630M,Trade -1100L,E28011057000020F9BDEC25A,,JURONG WEST STREET 25,275C,,,643275.0,Singapur,1.353509,103.7025491,,,20090.0,2020-10-30 06:53:50,1604040830.0
2020-10-30,06:56:35,XE-5630M,Trade -1100L,E28011057000020F9BDD93C5,,JURONG WEST STREET 25,275B,,,642275.0,Singapur,1.35290617,103.7022631,,,20330.0,2020-10-30 06:56:35,1604040995.0
2020-10-30,06:58:31,XE-5630M,Trade -1100L,393331320000000000000390,,Jurong West Street 25,275,A,Colex Sidelo,641275.0,Singapure,1.35269217,103.7020063,,,20520.0,2020-10-30 06:58:31,1604041111.0
2020-10-30,06:58:55,XE-5630M,Trade -1100L,E28011057000020F9BDD1529,,JURONG WEST STREET 25,275A,,,641275.0,Singapur,1.35270017,103.7020326,,,20550.0,2020-10-30 06:58:55,1604041135.0
2020-10-30,07:02:36,XE-5630M,Trade -1100L,E28011057000020F9BDE133B,,JURONG WEST STREET 25,274B,,,642274.0,Singapur,1.35299267,103.7030878,,,20760.0,2020-10-30 07:02:36,1604041356.0
2020-10-30,07:07:56,XE-5630M,Trade -1100L,E28011057000020F9BDF712C,,JURONG WEST AVENUE 3,274A,,,641274.0,Singapur,1.351811,103.7036328,,,21390.0,2020-10-30 07:07:56,1604041676.0
2020-10-30,07:33:11,XE-5630M,Trade -1100L,E28011057000020F9BDDFB5E,,JURONG WEST STREET 71,705,,,640705.0,Singapur,1.34087317,103.69510109999999,,,22460.0,2020-10-30 07:33:11,1604043191.0
2020-10-30,07:36:10,XE-5630M,Trade -1100L,E28011057000020F9BDD2299,,JURONG WEST STREET 71,704,,,640704.0,Singapur,1.34127433,103.69513309999999,,,22640.0,2020-10-30 07:36:10,1604043370.0
2020-10-30,07:38:43,XE-5630M,Trade -1100L,393238360000000000000364,,Jurong West Street 71,703,,Colex Sidelo,640703.0,Singapure,1.34179967,103.6955273,,,22710.0,2020-10-30 07:38:43,1604043523.0
2020-10-30,07:39:29,XE-5630M,Trade -1100L,E28011057000020F9BDD93A9,,JURONG WEST STREET 71,703,,,640703.0,Singapur,1.34169183,103.6955931,,,22800.0,2020-10-30 07:39:29,1604043569.0
2020-10-30,07:43:03,XE-5630M,Trade -1100L,E28011057000020F9BDE5255,,JURONG WEST STREET 71,706,,,640706.0,Singapur,1.3413469999999998,103.6944788,,,22970.0,2020-10-30 07:43:03,1604043783.0
2020-10-30,07:45:40,XE-5630M,Trade -1100L,393239300000000000000368,,Jurong West Street 71,707,,Colex Sidelo,640707.0,Singapure,1.3420415,103.69402009999999,,,23310.0,2020-10-30 07:45:40,1604043940.0
2020-10-30,07:46:31,XE-5630M,Trade -1100L,E28011057000020F9BDD22CC,,JURONG WEST STREET 71,707,,,640707.0,Singapur,1.34196133,103.694108,,,23210.0,2020-10-30 07:46:31,1604043991.0
2020-10-30,07:49:16,XE-5630M,Trade -1100L,E28011057000020F9BDD7A29,,JURONG WEST STREET 71,708,,,640708.0,Singapur,1.3420254999999999,103.69464479999999,,,23350.0,2020-10-30 07:49:16,1604044156.0
